allocation_nodes,constraints,flags,group,nodes,partition,priority,qos,working_directory,required-CPUs,required-memory,state-reason,steps-nodes-list,steps-nodes-count,steps-nodes-range,steps-time-elapsed,steps-time-end,steps-time-start,steps-time-system-seconds,steps-time-system-microseconds,steps-time-total-seconds,steps-time-total-microseconds,steps-time-user-seconds,steps-time-user-microseconds,steps-statistics-CPU-actual_frequency,steps-step-job_id,steps-step-id,steps-step-name,steps-tres-requested-max-cpu,steps-tres-requested-max-cpu-node,steps-tres-requested-max-mem,steps-tres-requested-max-energy,steps-tres-requested-max-fs,steps-tres-requested-max-vmem,steps-tres-consumed-max-energy,steps-tres-consumed-max-fs,steps-tres-allocated-cpu,steps-tres-allocated-mem,tres-allocated-cpu,tres-allocated-mem
1,,STARTED_ON_SCHEDULE,users,e1642,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1642'],1,e1642,9,1673535618,1673535609,0,948246,90,985923,90,37677,0,27263825,batch,batch,90820,e1642,0,0,0,303726592,136,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1740,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1740'],1,e1740,11,1673535620,1673535609,1,51835,101,669301,100,617466,0,27263827,batch,batch,101630,e1740,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1792,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1792'],1,e1792,11,1673535620,1673535609,1,21102,109,226247,108,205145,0,27263828,batch,batch,109080,e1792,0,0,0,303726592,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1800,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1800'],1,e1800,9,1673535618,1673535609,0,929765,95,1208853,95,279088,0,27263829,batch,batch,96080,e1800,0,0,0,303165440,156,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1965,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1965'],1,e1965,8,1673535617,1673535609,0,915410,98,1094951,98,179541,0,27263830,batch,batch,98920,e1965,0,0,0,303726592,140,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1973,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1973'],1,e1973,10,1673535619,1673535609,1,26538,103,791128,102,764590,0,27263831,batch,batch,103660,e1973,0,0,0,303726592,136,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2177,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2177'],1,e2177,11,1673535650,1673535639,0,968428,106,1321797,106,353369,0,27263832,batch,batch,107150,e2177,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2182,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2182'],1,e2182,10,1673535619,1673535609,1,5675,94,652203,93,646528,0,27263833,batch,batch,94540,e2182,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2203,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2203'],1,e2203,9,1673535618,1673535609,0,865261,90,1119660,90,254399,0,27263834,batch,batch,90890,e2203,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2237,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2237'],1,e2237,9,1673535618,1673535609,0,945374,89,1602395,89,657021,0,27263836,batch,batch,90450,e2237,0,0,0,303726592,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2355,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2355'],1,e2355,10,1673535619,1673535609,0,955459,96,1923422,96,967963,0,27263838,batch,batch,97790,e2355,0,0,0,303165440,152,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2360,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2360'],1,e2360,9,1673535618,1673535609,0,941457,96,998675,96,57218,0,27263839,batch,batch,96880,e2360,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2329,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2329'],1,e2329,9,1673535648,1673535639,1,33471,96,602778,95,569307,0,27263840,batch,batch,96410,e2329,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2334,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2334'],1,e2334,10,1673535649,1673535639,0,995816,96,1594339,96,598523,0,27263841,batch,batch,97410,e2334,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2342,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2342'],1,e2342,10,1673535619,1673535609,0,921676,96,988636,96,66960,0,27263842,batch,batch,96810,e2342,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1586,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1586'],1,e1586,9,1673535191,1673535182,0,787544,91,1582810,91,795266,0,27263843,batch,batch,92410,e1586,0,0,0,303165440,212,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1839,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1839'],1,e1839,11,1673535620,1673535609,0,960051,96,1317556,96,357505,0,27263844,batch,batch,97210,e1839,0,0,0,303726592,140,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2159,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2159'],1,e2159,11,1673535620,1673535609,1,95577,106,318211,105,222634,0,27263845,batch,batch,106080,e2159,0,0,0,303165440,152,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2169,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2169'],1,e2169,9,1673535648,1673535639,0,968878,89,1872145,89,903267,0,27263846,batch,batch,90690,e2169,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2303,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2303'],1,e2303,9,1673535618,1673535609,0,950353,89,1857533,89,907180,0,27263847,batch,batch,90710,e2303,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2219,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2219'],1,e2219,10,1673535619,1673535609,0,980456,96,1763389,96,782933,0,27263848,batch,batch,97620,e2219,0,0,0,303165440,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2224,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2224'],1,e2224,10,1673535649,1673535639,0,945511,94,1878792,94,933281,0,27263849,batch,batch,95780,e2224,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1587,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1587'],1,e1587,11,1673535193,1673535182,0,905073,123,1185408,123,280335,0,27263850,batch,batch,123960,e1587,0,0,0,303165440,252,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1597,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1597'],1,e1597,10,1673535197,1673535187,0,892391,110,1813514,110,921123,0,27263851,batch,batch,111550,e1597,0,0,0,303726592,136,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1194,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1194'],1,e1194,7,1673535195,1673535188,0,787414,84,1523103,84,735689,0,27263852,batch,batch,85370,e1194,0,0,0,303165440,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1599,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1599'],1,e1599,9,1673535197,1673535188,0,930865,86,1655003,86,724138,0,27263853,batch,batch,87550,e1599,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1686,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1686'],1,e1686,9,1673535197,1673535188,0,906576,95,922517,95,15941,0,27263854,batch,batch,95760,e1686,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1950,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1950'],1,e1950,9,1673535197,1673535188,0,709670,84,1652998,84,943328,0,27263855,batch,batch,85450,e1950,0,0,0,303165440,192,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1956,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1956'],1,e1956,12,1673535200,1673535188,0,907230,93,1892836,93,985606,0,27263856,batch,batch,94830,e1956,0,0,0,303726592,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1948,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1948'],1,e1948,12,1673535200,1673535188,1,82529,113,333216,112,250687,0,27263857,batch,batch,113180,e1948,0,0,0,303726592,180,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1951,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1951'],1,e1951,10,1673535198,1673535188,1,75617,120,671751,119,596134,0,27263858,batch,batch,120560,e1951,0,0,0,303165440,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1692,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1692'],1,e1692,8,1673535196,1673535188,0,728323,125,1637181,125,908858,0,27263859,batch,batch,126620,e1692,0,0,0,303816704,180,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1695,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1695'],1,e1695,9,1673535197,1673535188,0,911429,98,1596883,98,685454,0,27263860,batch,batch,99370,e1695,0,0,0,303726592,140,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1959,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1959'],1,e1959,11,1673535199,1673535188,0,879111,101,1555859,101,676748,0,27263861,batch,batch,102370,e1959,0,0,0,303165440,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1955,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1955'],1,e1955,10,1673535198,1673535188,0,968088,111,1175072,111,206984,0,27263862,batch,batch,112020,e1955,0,0,0,303165440,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1630,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1630'],1,e1630,8,1673535196,1673535188,0,867912,82,1686315,82,818403,0,27263863,batch,batch,83510,e1630,0,0,0,303726592,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1691,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1691'],1,e1691,9,1673535197,1673535188,1,26790,96,885653,95,858863,0,27263864,batch,batch,96760,e1691,0,0,0,303726592,140,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1694,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1694'],1,e1694,9,1673535197,1673535188,0,769301,74,1350474,74,581173,0,27263865,batch,batch,75230,e1694,0,0,0,303726592,140,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1684,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1684'],1,e1684,8,1673535196,1673535188,0,806055,77,1203264,77,397209,0,27263866,batch,batch,78080,e1684,0,0,0,303726592,180,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1681,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1681'],1,e1681,9,1673535197,1673535188,0,705839,75,1502004,75,796165,0,27263867,batch,batch,76310,e1681,0,0,0,303165440,164,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1954,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1954'],1,e1954,9,1673535197,1673535188,0,763778,90,926735,90,162957,0,27263868,batch,batch,90700,e1954,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1687,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1687'],1,e1687,10,1673535198,1673535188,0,981418,104,1597737,104,616319,0,27263869,batch,batch,105420,e1687,0,0,0,303165440,140,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1960,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1960'],1,e1960,7,1673535195,1673535188,0,713735,91,1279880,91,566145,0,27263870,batch,batch,92240,e1960,0,0,0,303816704,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1673,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1673'],1,e1673,8,1673535196,1673535188,0,859931,85,1219303,85,359372,0,27263871,batch,batch,86080,e1673,0,0,0,303165440,256,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1693,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1693'],1,e1693,11,1673535199,1673535188,0,914939,108,1241204,108,326265,0,27263872,batch,batch,109100,e1693,0,0,0,303726592,140,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1946,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1946'],1,e1946,8,1673535196,1673535188,0,671512,79,887024,79,215512,0,27263873,batch,batch,79600,e1946,0,0,0,303165440,180,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1958,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1958'],1,e1958,10,1673535198,1673535188,0,818729,80,1387873,80,569144,0,27263874,batch,batch,81260,e1958,0,0,0,303165440,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1952,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1952'],1,e1952,13,1673535201,1673535188,0,996369,107,1137858,107,141489,0,27263875,batch,batch,108050,e1952,0,0,0,303726592,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1505,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1505'],1,e1505,10,1673535198,1673535188,0,849457,107,934438,107,84981,0,27263876,batch,batch,107660,e1505,0,0,0,303165440,228,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1669,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1669'],1,e1669,9,1673535198,1673535189,0,930611,106,1825749,106,895138,0,27263877,batch,batch,107600,e1669,0,0,0,303165440,292,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1150,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1150'],1,e1150,118,1673535307,1673535189,1,83734,105,841814,104,758080,0,27263878,batch,batch,105670,e1150,176128,0,4829,303165440,4294967294,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1685,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1685'],1,e1685,12,1673535203,1673535191,0,944465,89,1317558,89,373093,0,27263879,batch,batch,90130,e1685,0,0,0,303165440,388,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2232,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2232'],1,e2232,14,1673535623,1673535609,1,92247,116,159241,115,66994,0,27263880,batch,batch,115880,e2232,0,0,0,303165440,152,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2261,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2261'],1,e2261,8,1673535647,1673535639,1,104989,101,1059240,100,954251,0,27263881,batch,batch,101950,e2261,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2316,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2316'],1,e2316,11,1673535650,1673535639,0,964981,110,1180248,110,215267,0,27263882,batch,batch,111060,e2316,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2122,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2122'],1,e2122,9,1673535648,1673535639,0,941432,95,1562153,95,620721,0,27263883,batch,batch,96440,e2122,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2130,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2130'],1,e2130,8,1673535617,1673535609,1,15008,80,40685,79,25677,0,27263884,batch,batch,79840,e2130,0,0,0,303165440,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2156,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2156'],1,e2156,9,1673535618,1673535609,1,22153,94,619297,93,597144,0,27263885,batch,batch,94460,e2156,0,0,0,303726592,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2161,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2161'],1,e2161,8,1673535647,1673535639,0,860511,91,1512299,91,651788,0,27263886,batch,batch,92330,e2161,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1586,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1586'],1,e1586,7,1673535198,1673535191,0,763229,86,1594334,86,831105,0,27263887,batch,batch,87460,e1586,0,0,0,303165440,300,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1682,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1682'],1,e1682,9,1673535201,1673535192,0,907675,107,1429621,107,521946,0,27263888,batch,batch,108320,e1682,0,0,0,303726592,272,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1587,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1587'],1,e1587,9,1673535203,1673535194,0,776941,93,1669696,93,892755,0,27263889,batch,batch,94560,e1587,0,0,0,303165440,188,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1194,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1194'],1,e1194,12,1673535207,1673535195,0,913641,107,1126820,107,213179,0,27263890,batch,batch,108000,e1194,0,0,0,303165440,140,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2109,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2109'],1,e2109,10,1673535619,1673535609,0,942866,94,1263089,94,320223,0,27263891,batch,batch,95160,e2109,0,0,0,303165440,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2104,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2104'],1,e2104,10,1673535649,1673535639,1,289782,121,805261,120,515479,0,27263892,batch,batch,121690,e2104,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2248,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2248'],1,e2248,9,1673535648,1673535639,0,913903,96,1122043,96,208140,0,27263893,batch,batch,96920,e2248,0,0,0,303726592,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2308,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2308'],1,e2308,8,1673535647,1673535639,1,29529,99,574652,98,545123,0,27263894,batch,batch,99470,e2308,0,0,0,303165440,180,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2326,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2326'],1,e2326,10,1673535769,1673535759,1,11553,92,806058,91,794505,0,27263895,batch,batch,92640,e2326,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2350,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2350'],1,e2350,9,1673535618,1673535609,1,14612,89,670112,88,655500,0,27263896,batch,batch,89490,e2350,0,0,0,303726592,164,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2381,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2381'],1,e2381,8,1673535647,1673535639,1,196219,119,918645,118,722426,0,27263897,batch,batch,119780,e2381,0,0,0,303726592,184,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2402,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2402'],1,e2402,11,1673535650,1673535639,1,75125,110,721645,109,646520,0,27263898,batch,batch,110570,e2402,0,0,0,303165440,152,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2211,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2211'],1,e2211,9,1673535618,1673535609,1,314281,117,1145664,116,831383,0,27263899,batch,batch,118010,e2211,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2216,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2216'],1,e2216,9,1673535648,1673535639,1,425159,119,1038683,118,613524,0,27263900,batch,batch,119940,e2216,0,0,0,303726592,148,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2250,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2250'],1,e2250,10,1673535649,1673535639,1,55058,107,824053,106,768995,0,27263901,batch,batch,107740,e2250,0,0,0,303165440,144,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e2258,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e2258'],1,e2258,10,1673535619,1673535609,1,276589,134,396623,133,120034,0,27263902,batch,batch,134250,e2258,0,0,0,303726592,184,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1960,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1960'],1,e1960,9,1673535204,1673535195,0,835643,119,1692458,119,856815,0,27263903,batch,batch,120620,e1960,0,0,0,303816704,188,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1684,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1684'],1,e1684,11,1673535207,1673535196,0,927787,100,1545256,100,617469,0,27263904,batch,batch,101400,e1684,0,0,0,303726592,180,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1630,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1630'],1,e1630,16,1673535212,1673535196,1,205357,147,1173900,146,968543,0,27263905,batch,batch,148000,e1630,0,0,0,303726592,228,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1673,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1673'],1,e1673,13,1673535209,1673535196,0,977543,114,1964000,114,986457,0,27263906,batch,batch,115760,e1673,0,0,0,303165440,188,1,28,102400,28,102400
1,,STARTED_ON_SCHEDULE,users,e1692,fast,866,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,102400,None,['e1692'],1,e1692,11,1673535207,1673535196,0,631375,113,635892,113,4517,0,27263907,batch,batch,113490,e1692,0,0,0,303816704,296,1,28,102400,28,102400
